수집일자,건구 온도,습구 온도,근권,상대 습도,절대 습도,이슬점,수분 부족,이산화탄소,시간,일사량 (W/m^2)
25/9/2021 08:28:00,6.9,6.6,6.4,96.7,7.5,6.4,0.3,1038,8,1516.0849583619915
25/9/2021 08:33:00,6.4,6.0,5.5,94.1,7.1,5.5,0.4,1034,8,1406.2237294951806
25/9/2021 08:38:00,5.9,5.5,4.9,94.0,6.8,5.0,0.4,1029,8,1296.3625006283696
25/9/2021 08:43:00,5.5,5.1,4.6,94.8,6.7,4.7,0.4,1024,8,1208.4735175349208
25/9/2021 08:48:00,5.3,4.9,4.3,94.7,6.6,4.5,0.4,1018,8,1164.5290259881963
25/9/2021 08:53:00,5.6,5.3,5.0,96.6,6.9,5.1,0.2,1012,8,1230.445763308283
25/9/2021 08:58:00,6.1,6.0,5.9,97.5,7.2,5.8,0.2,1007,8,1340.306992175094
25/9/2021 09:03:00,6.6,6.4,6.5,96.7,7.4,6.1,0.3,1001,9,1519.7061613760702
25/9/2021 09:08:00,7.0,6.7,6.9,95.9,7.5,6.4,0.3,998,9,1611.809565095832
25/9/2021 09:13:00,7.4,7.1,7.1,96.0,7.7,6.8,0.3,995,9,1703.912968815594
25/9/2021 09:18:00,7.7,7.3,7.4,95.2,7.8,7.0,0.4,992,9,1772.9905216054153
25/9/2021 09:23:00,7.9,7.6,7.7,95.2,7.9,7.2,0.4,989,9,1819.0422234652963
25/9/2021 09:28:00,7.6,7.2,7.1,94.4,7.7,6.8,0.5,986,9,1749.964670675475
25/9/2021 09:33:00,6.9,6.5,6.0,94.2,7.3,6.1,0.4,982,9,1588.7837141658918
25/9/2021 09:38:00,6.4,6.0,5.4,94.1,7.1,5.6,0.4,979,9,1473.6544595161895
25/9/2021 09:43:00,6.0,5.6,5.0,94.9,6.9,5.2,0.4,976,9,1381.5510557964276
25/9/2021 09:48:00,5.6,5.3,4.6,94.8,6.8,4.9,0.4,973,9,1289.4476520766657
25/9/2021 09:53:00,5.3,5.0,4.4,95.6,6.7,4.7,0.3,969,9,1220.3700992868444
25/9/2021 09:58:00,5.1,4.8,4.2,95.6,6.6,4.5,0.3,964,9,1174.3183974269632
25/9/2021 10:03:00,5.5,5.3,4.9,96.6,6.8,5.0,0.2,959,10,1318.842400039104
25/9/2021 10:08:00,6.2,6.0,5.9,96.7,7.2,5.7,0.2,955,10,1486.6950691349898
25/9/2021 10:13:00,6.8,6.5,6.5,95.9,7.4,6.1,0.3,949,10,1630.568785502892
25/9/2021 10:18:00,7.2,6.9,6.9,95.9,7.6,6.6,0.3,942,10,1726.484596414827
25/9/2021 10:23:00,7.6,7.3,7.3,95.2,7.7,6.9,0.4,935,10,1822.4004073267618
25/9/2021 10:28:00,7.9,7.6,7.7,96.1,8.0,7.4,0.3,928,10,1894.3372655107128
25/9/2021 10:33:00,8.4,8.3,8.1,99.4,8.5,8.3,0.1,925,10,2014.2320291506314
25/9/2021 10:38:00,8.6,8.5,8.3,99.4,8.6,8.5,0.1,923,10,2062.189934606599
25/9/2021 10:43:00,8.0,7.6,7.3,94.4,7.9,7.2,0.5,921,10,1918.3162182386966
25/9/2021 10:48:00,7.3,6.8,6.4,93.5,7.4,6.3,0.5,918,10,1750.4635491428105
25/9/2021 10:53:00,6.8,6.3,5.8,94.2,7.2,5.9,0.4,916,10,1630.568785502892
25/9/2021 10:58:00,6.4,6.0,5.4,95.0,7.1,5.6,0.4,914,10,1534.6529745909572
25/9/2021 11:03:00,6.1,5.7,5.1,94.9,7.0,5.3,0.4,912,11,1515.7930563706802
25/9/2021 11:08:00,5.8,5.5,4.9,94.8,6.9,5.1,0.4,908,11,1441.2458568770403
25/9/2021 11:13:00,5.6,5.3,4.7,95.7,6.8,4.9,0.3,904,11,1391.5477238812803
25/9/2021 11:18:00,5.4,5.1,4.4,95.7,6.7,4.7,0.3,899,11,1341.8495908855202
25/9/2021 11:23:00,5.2,4.9,4.3,95.6,6.6,4.5,0.3,895,11,1292.1514578897602
25/9/2021 11:28:00,5.4,5.1,4.7,95.7,6.7,4.8,0.3,891,11,1341.8495908855202
25/9/2021 11:33:00,6.1,5.9,5.8,96.7,7.1,5.6,0.2,886,11,1515.7930563706802
25/9/2021 11:38:00,6.7,6.5,6.4,96.7,7.4,6.2,0.3,882,11,1664.8874553579603
25/9/2021 11:43:00,7.2,6.9,6.9,95.9,7.6,6.6,0.3,880,11,1789.1327878473603
25/9/2021 11:48:00,7.6,7.3,7.3,96.0,7.8,7.0,0.3,877,11,1888.5290538388804
25/9/2021 11:53:00,7.9,7.6,7.7,95.2,7.9,7.2,0.4,875,11,1963.0762533325203
25/9/2021 11:58:00,7.8,7.4,7.3,95.2,7.8,7.0,0.4,874,11,1938.2271868346402
25/9/2021 12:03:00,7.1,6.7,6.2,94.3,7.4,6.3,0.5,872,12,1821.114043797691
25/9/2021 12:08:00,6.7,6.3,5.6,94.2,7.2,5.8,0.4,870,12,1718.5160694992296
25/9/2021 12:13:00,6.3,6.0,5.3,95.8,7.1,5.6,0.3,868,12,1615.9180952007682
25/9/2021 12:18:00,5.9,5.6,5.0,95.7,7.0,5.3,0.3,867,12,1513.3201209023066
25/9/2021 12:23:00,5.7,5.5,4.8,96.6,6.9,5.2,0.2,866,12,1462.021133753076
25/9/2021 12:28:00,5.5,5.3,4.7,96.6,6.8,5.0,0.2,862,12,1410.7221466038452
25/9/2021 12:33:00,5.4,5.1,4.5,96.6,6.8,4.9,0.2,859,12,1385.0726530292297
25/9/2021 12:38:00,5.3,5.0,4.4,96.5,6.7,4.7,0.2,856,12,1359.4231594546145
25/9/2021 12:43:00,5.4,5.2,4.7,97.5,6.8,5.0,0.2,852,12,1385.0726530292297
25/9/2021 12:48:00,5.9,5.8,5.5,99.3,7.2,5.8,0.1,850,12,1513.3201209023066
25/9/2021 12:53:00,6.2,6.0,5.7,96.7,7.2,5.7,0.2,845,12,1590.2686016261528
25/9/2021 12:58:00,5.8,5.5,5.1,95.7,6.9,5.2,0.3,841,12,1487.6706273276914
25/9/2021 13:03:00,5.6,5.2,4.8,94.8,6.7,4.8,0.4,837,13,1477.8721045845448
25/9/2021 13:08:00,5.4,5.1,4.6,95.7,6.7,4.7,0.3,832,13,1425.0909579922395
25/9/2021 13:13:00,5.2,5.0,4.4,96.5,6.7,4.7,0.2,829,13,1372.3098113999345
25/9/2021 13:18:00,5.2,5.0,4.4,96.5,6.7,4.7,0.2,826,13,1372.3098113999345
25/9/2021 13:23:00,6.0,5.7,5.5,95.8,7.0,5.4,0.3,823,13,1583.434397769155
25/9/2021 13:28:00,6.6,6.3,6.3,96.7,7.3,6.1,0.2,819,13,1741.7778375460705
25/9/2021 13:33:00,7.1,6.8,6.9,95.9,7.5,6.5,0.3,816,13,1873.7307040268336
25/9/2021 13:38:00,7.5,7.2,7.3,96.0,7.7,6.9,0.3,814,13,1979.292997211444
25/9/2021 13:43:00,7.8,7.5,7.6,96.0,7.9,7.2,0.3,813,13,2058.4647170999015
25/9/2021 13:48:00,8.0,7.6,7.6,95.2,7.9,7.3,0.4,812,13,2111.2458636922065
25/9/2021 13:53:00,7.3,6.9,6.6,94.3,7.5,6.5,0.5,811,13,1926.5118506191386
25/9/2021 13:58:00,6.7,6.3,5.7,95.0,7.3,5.9,0.4,810,13,1768.1684108422232
25/9/2021 14:03:00,6.3,5.9,5.3,94.9,7.1,5.5,0.4,809,14,1706.0716266943923
25/9/2021 14:08:00,5.9,5.6,4.9,95.7,6.9,5.2,0.3,807,14,1597.749618650304
25/9/2021 14:13:00,5.6,5.3,4.6,95.7,6.8,4.9,0.3,805,14,1516.5081126172377
25/9/2021 14:18:00,5.3,5.0,4.4,95.6,6.7,4.7,0.3,803,14,1435.2666065841713
25/9/2021 14:23:00,5.1,4.8,4.1,96.5,6.6,4.6,0.2,800,14,1381.105602562127
25/9/2021 14:28:00,5.5,5.3,4.9,96.6,6.8,5.0,0.2,798,14,1489.4276106062155
25/9/2021 14:33:00,6.2,6.0,5.8,96.7,7.2,5.7,0.2,796,14,1678.9911246833703
25/9/2021 14:38:00,6.8,6.5,6.4,95.9,7.4,6.1,0.3,794,14,1841.4741367495028
25/9/2021 14:43:00,7.2,6.9,6.8,95.9,7.6,6.6,0.3,793,14,1949.7961447935913
25/9/2021 14:48:00,7.5,7.2,7.2,96.0,7.7,6.9,0.3,793,14,2031.0376508266575
25/9/2021 14:53:00,7.9,7.5,7.6,95.2,7.9,7.2,0.4,792,14,2139.359658870746
25/9/2021 14:58:00,8.3,8.1,8.0,98.5,8.3,8.0,0.1,796,14,2247.6816669148348
25/9/2021 15:03:00,8.5,8.5,8.3,99.4,8.5,8.4,0.1,797,15,2356.700413903814
25/9/2021 15:08:00,7.9,7.5,7.1,94.4,7.8,7.0,0.5,798,15,2190.345090569427
25/9/2021 15:13:00,7.2,6.8,6.2,94.3,7.4,6.3,0.5,798,15,1996.2638800126424
25/9/2021 15:18:00,6.7,6.3,5.7,94.2,7.2,5.8,0.4,798,15,1857.6344439006534
25/9/2021 15:23:00,6.3,5.9,5.3,94.9,7.1,5.5,0.4,798,15,1746.730895011062
25/9/2021 15:28:00,5.9,5.6,4.9,95.7,6.9,5.2,0.3,797,15,1635.8273461214708
25/9/2021 15:33:00,5.6,5.3,4.7,95.7,6.8,5.0,0.3,796,15,1552.6496844542773
25/9/2021 15:38:00,5.4,5.1,4.5,95.7,6.7,4.7,0.3,793,15,1497.1979100094818
25/9/2021 15:43:00,5.2,4.9,4.3,95.6,6.6,4.5,0.3,791,15,1441.7461355646863
25/9/2021 15:48:00,5.3,5.1,4.6,96.5,6.8,4.8,0.2,789,15,1469.472022787084
25/9/2021 15:53:00,6.0,5.8,5.6,96.6,7.1,5.5,0.2,785,15,1663.5532333438687
25/9/2021 15:58:00,6.6,6.3,6.3,96.7,7.3,6.1,0.2,784,15,1829.9085566782555
25/9/2021 16:03:00,7.0,6.8,6.8,96.8,7.6,6.5,0.3,783,16,1983.2493408393514
25/9/2021 16:08:00,7.4,7.1,7.2,96.0,7.7,6.8,0.3,782,16,2096.5778746016
25/9/2021 16:13:00,7.8,7.5,7.5,95.2,7.8,7.1,0.4,782,16,2209.9064083638486
25/9/2021 16:18:00,8.0,7.7,7.7,96.1,8.0,7.4,0.3,782,16,2266.570675244973
25/9/2021 16:23:00,7.4,7.0,6.7,94.3,7.6,6.6,0.5,780,16,2096.5778746016
25/9/2021 16:28:00,6.8,6.4,5.8,94.2,7.3,5.9,0.4,779,16,1926.585073958227
25/9/2021 16:33:00,6.3,6.0,5.3,95.8,7.1,5.6,0.3,778,16,1784.9244067554162
25/9/2021 16:38:00,5.9,5.6,4.9,95.7,6.9,5.2,0.3,777,16,1671.5958729931676
25/9/2021 16:43:00,5.6,5.3,4.6,96.6,6.9,5.1,0.2,775,16,1586.599472671481
25/9/2021 16:48:00,5.3,5.0,4.3,95.6,6.7,4.7,0.3,775,16,1501.6030723497945
25/9/2021 16:53:00,5.2,5.0,4.3,96.5,6.7,4.7,0.2,773,16,1473.2709389092324
25/9/2021 16:58:00,5.9,5.6,5.4,96.6,7.0,5.4,0.2,771,16,1671.5958729931676
25/9/2021 17:03:00,6.4,6.2,6.1,96.7,7.3,6.0,0.2,768,17,1849.8379250535454
25/9/2021 17:08:00,7.1,7.0,6.8,99.3,7.8,7.0,0.1,769,17,2052.1639481062766
25/9/2021 17:13:00,8.4,8.6,8.1,99.9,8.7,8.7,0.0001,768,17,2427.9122766327782
25/9/2021 17:18:00,8.9,9.0,8.9,99.9,8.9,9.1,0.0001,729,17,2572.4308645275864
25/9/2021 17:23:00,9.0,8.9,8.8,98.6,8.7,8.8,0.1,669,17,2601.334582106548
25/9/2021 17:28:00,8.6,8.2,7.9,95.3,8.2,7.9,0.4,623,17,2485.7197117907017
25/9/2021 17:33:00,7.8,7.3,6.8,93.6,7.7,6.8,0.5,600,17,2254.4899711590083
25/9/2021 17:38:00,7.2,6.7,6.1,93.4,7.4,6.2,0.5,592,17,2081.0676656852384
25/9/2021 17:43:00,6.7,6.2,5.6,93.3,7.1,5.7,0.5,592,17,1936.5490777904301
25/9/2021 17:48:00,6.3,5.8,5.2,94.1,7.0,5.4,0.4,597,17,1820.9342074745837
25/9/2021 17:53:00,5.8,5.5,4.8,94.8,6.9,5.1,0.4,601,17,1676.4156195797755
25/9/2021 17:58:00,5.6,5.3,4.6,95.7,6.8,4.9,0.3,607,17,1618.6081844218522
25/9/2021 18:03:00,5.3,5.0,4.3,95.6,6.7,4.7,0.3,613,18,1560.5526589582134
25/9/2021 18:08:00,5.4,5.1,4.5,95.7,6.7,4.7,0.3,617,18,1589.9970487498776
25/9/2021 18:13:00,5.9,5.8,5.6,97.5,7.1,5.6,0.2,622,18,1737.2189977081998
25/9/2021 18:18:00,6.4,6.2,6.2,96.7,7.3,6.0,0.2,628,18,1884.4409466665218
25/9/2021 18:23:00,6.9,6.6,6.6,96.7,7.5,6.4,0.3,634,18,2031.6628956248437
