수집일자,건구 온도,습구 온도,근권,상대 습도,절대 습도,이슬점,수분 부족,이산화탄소,날짜,시간
2021-09-18 02:07:00,5.3,4.9,4.3,94.7,6.6,4.5,0.4,787,2021-09-18,02:07:00
2021-09-18 02:12:00,5.3,5.0,4.6,96.5,6.7,4.7,0.2,787,2021-09-18,02:12:00
2021-09-18 02:17:00,5.6,5.3,5.1,95.7,6.8,5.0,0.3,787,2021-09-18,02:17:00
2021-09-18 02:22:00,5.8,5.5,5.3,95.7,6.9,5.2,0.3,788,2021-09-18,02:22:00
2021-09-18 02:27:00,6.0,5.8,5.3,96.6,7.1,5.5,0.2,790,2021-09-18,02:27:00
2021-09-18 02:32:00,5.8,5.4,4.8,94.8,6.8,5.0,0.4,794,2021-09-18,02:32:00
2021-09-18 02:37:00,5.4,5.0,4.4,94.7,6.7,4.6,0.4,796,2021-09-18,02:37:00
2021-09-18 02:42:00,5.1,4.7,4.1,93.8,6.5,4.2,0.4,797,2021-09-18,02:42:00
2021-09-18 02:47:00,4.9,4.5,3.8,93.7,6.4,4.0,0.4,798,2021-09-18,02:47:00
2021-09-18 02:52:00,4.6,4.3,3.6,94.6,6.3,3.8,0.4,796,2021-09-18,02:52:00
2021-09-18 02:57:00,4.8,4.5,4.1,95.6,6.5,4.2,0.3,796,2021-09-18,02:57:00
2021-09-18 03:02:00,5.4,5.1,4.9,95.7,6.7,4.8,0.3,797,2021-09-18,03:02:00
2021-09-18 03:07:00,6.1,5.8,5.6,95.8,7.0,5.4,0.3,801,2021-09-18,03:07:00
2021-09-18 03:12:00,6.5,6.1,6.2,95.0,7.2,5.8,0.4,803,2021-09-18,03:12:00
2021-09-18 03:17:00,6.4,6.0,5.7,94.1,7.1,5.6,0.4,802,2021-09-18,03:17:00
2021-09-18 03:22:00,5.8,5.5,4.9,94.8,6.9,5.1,0.4,801,2021-09-18,03:22:00
2021-09-18 03:27:00,5.3,5.0,4.4,94.7,6.6,4.5,0.4,801,2021-09-18,03:27:00
2021-09-18 03:32:00,5.0,4.7,4.1,95.6,6.6,4.4,0.3,799,2021-09-18,03:32:00
2021-09-18 03:37:00,4.9,4.5,3.9,94.6,6.4,4.1,0.4,797,2021-09-18,03:37:00
2021-09-18 03:42:00,4.8,4.4,3.8,94.6,6.4,4.0,0.4,796,2021-09-18,03:42:00
2021-09-18 03:47:00,4.6,4.3,3.7,95.5,6.4,4.0,0.3,795,2021-09-18,03:47:00
2021-09-18 03:52:00,4.4,4.1,3.5,96.4,6.3,3.9,0.2,793,2021-09-18,03:52:00
2021-09-18 03:57:00,4.6,4.3,3.9,96.4,6.4,4.0,0.2,792,2021-09-18,03:57:00
2021-09-18 04:02:00,5.3,5.0,4.8,95.6,6.7,4.7,0.3,793,2021-09-18,04:02:00
2021-09-18 04:07:00,5.9,5.6,5.4,96.6,7.0,5.4,0.2,800,2021-09-18,04:07:00
2021-09-18 04:12:00,6.3,6.0,5.9,95.8,7.2,5.7,0.3,805,2021-09-18,04:12:00
2021-09-18 04:17:00,6.1,5.7,5.4,94.0,6.9,5.2,0.4,802,2021-09-18,04:17:00
2021-09-18 04:22:00,5.7,5.3,4.8,93.9,6.7,4.8,0.4,799,2021-09-18,04:22:00
2021-09-18 04:27:00,5.3,5.0,4.4,94.7,6.6,4.5,0.4,798,2021-09-18,04:27:00
2021-09-18 04:32:00,5.0,4.7,4.1,95.6,6.6,4.4,0.3,797,2021-09-18,04:32:00
2021-09-18 04:37:00,4.7,4.5,3.9,96.5,6.5,4.2,0.2,796,2021-09-18,04:37:00
2021-09-18 04:42:00,4.6,4.4,3.9,96.4,6.4,4.1,0.2,797,2021-09-18,04:42:00
2021-09-18 04:47:00,4.8,4.5,4.1,94.6,6.4,4.0,0.4,796,2021-09-18,04:47:00
2021-09-18 04:52:00,4.8,4.5,4.0,95.5,6.4,4.1,0.3,796,2021-09-18,04:52:00
2021-09-18 04:57:00,4.8,4.5,4.1,95.5,6.4,4.1,0.3,796,2021-09-18,04:57:00
2021-09-18 05:02:00,4.7,4.5,3.9,96.5,6.5,4.2,0.2,796,2021-09-18,05:02:00
2021-09-18 05:07:00,4.7,4.4,3.9,95.5,6.4,4.0,0.3,796,2021-09-18,05:07:00
2021-09-18 05:12:00,4.7,4.4,4.0,95.5,6.4,4.0,0.3,796,2021-09-18,05:12:00
2021-09-18 05:17:00,4.6,4.4,3.9,96.4,6.4,4.1,0.2,797,2021-09-18,05:17:00
2021-09-18 05:22:00,4.7,4.4,4.0,95.5,6.4,4.0,0.3,797,2021-09-18,05:22:00
2021-09-18 05:27:00,4.8,4.5,4.1,95.5,6.4,4.1,0.3,799,2021-09-18,05:27:00
2021-09-18 05:32:00,4.7,4.5,4.0,96.5,6.5,4.2,0.2,799,2021-09-18,05:32:00
2021-09-18 05:37:00,4.7,4.5,4.0,96.5,6.5,4.2,0.2,801,2021-09-18,05:37:00
2021-09-18 05:42:00,4.8,4.5,4.1,96.5,6.5,4.2,0.2,801,2021-09-18,05:42:00
2021-09-18 05:47:00,4.9,4.6,4.2,95.6,6.5,4.2,0.3,801,2021-09-18,05:47:00
2021-09-18 05:52:00,5.0,4.7,4.3,95.6,6.6,4.4,0.3,802,2021-09-18,05:52:00
2021-09-18 05:57:00,5.1,4.8,4.4,94.7,6.5,4.3,0.4,802,2021-09-18,05:57:00
2021-09-18 06:02:00,5.1,4.8,4.4,95.6,6.6,4.5,0.3,802,2021-09-18,06:02:00
2021-09-18 06:07:00,5.1,4.8,4.5,95.6,6.6,4.5,0.3,802,2021-09-18,06:07:00
2021-09-18 06:12:00,5.3,4.9,4.5,94.7,6.6,4.5,0.4,803,2021-09-18,06:12:00
2021-09-18 06:17:00,5.3,5.0,4.6,95.6,6.7,4.6,0.3,804,2021-09-18,06:17:00
2021-09-18 06:22:00,5.3,5.0,4.6,94.7,6.6,4.5,0.4,807,2021-09-18,06:22:00
2021-09-18 06:27:00,5.4,5.0,4.6,94.7,6.7,4.6,0.4,808,2021-09-18,06:27:00
2021-09-18 06:32:00,5.4,5.1,4.6,95.7,6.7,4.7,0.3,810,2021-09-18,06:32:00
2021-09-18 06:37:00,5.6,5.2,4.9,94.8,6.7,4.8,0.4,812,2021-09-18,06:37:00
2021-09-18 06:42:00,5.7,5.4,5.1,95.7,6.9,5.1,0.3,816,2021-09-18,06:42:00
2021-09-18 06:47:00,5.9,5.6,5.3,95.7,6.9,5.2,0.3,820,2021-09-18,06:47:00
2021-09-18 06:52:00,6.1,5.8,5.5,95.8,7.0,5.4,0.3,823,2021-09-18,06:52:00
2021-09-18 06:57:00,6.3,5.9,5.6,94.9,7.1,5.5,0.4,827,2021-09-18,06:57:00
2021-09-18 07:02:00,5.9,5.6,5.2,95.7,6.9,5.2,0.3,830,2021-09-18,07:02:00
2021-09-18 07:07:00,5.4,5.0,4.7,94.7,6.7,4.6,0.4,829,2021-09-18,07:07:00
2021-09-18 07:12:00,5.0,4.8,4.3,96.5,6.6,4.5,0.2,829,2021-09-18,07:12:00
2021-09-18 07:17:00,4.9,4.6,4.2,95.6,6.5,4.3,0.3,829,2021-09-18,07:17:00
2021-09-18 07:22:00,5.0,4.7,4.3,95.6,6.6,4.4,0.3,831,2021-09-18,07:22:00
2021-09-18 07:27:00,5.1,4.7,4.3,94.7,6.5,4.3,0.4,831,2021-09-18,07:27:00
2021-09-18 07:32:00,5.3,5.0,4.6,95.6,6.7,4.6,0.3,831,2021-09-18,07:32:00
2021-09-18 07:37:00,5.6,5.3,4.9,94.8,6.8,4.9,0.4,832,2021-09-18,07:37:00
2021-09-18 07:42:00,5.9,5.6,5.4,95.7,7.0,5.3,0.3,834,2021-09-18,07:42:00
2021-09-18 07:47:00,6.1,5.8,5.6,95.8,7.1,5.5,0.3,837,2021-09-18,07:47:00
2021-09-18 07:52:00,6.3,6.0,5.8,95.8,7.2,5.7,0.3,841,2021-09-18,07:52:00
2021-09-18 07:57:00,6.6,6.2,5.9,95.0,7.2,5.8,0.4,842,2021-09-18,07:57:00
2021-09-18 08:02:00,6.3,5.9,5.4,94.9,7.1,5.5,0.4,844,2021-09-18,08:02:00
2021-09-18 08:07:00,5.9,5.5,4.9,94.0,6.8,5.0,0.4,846,2021-09-18,08:07:00
2021-09-18 08:12:00,5.6,5.2,4.6,94.8,6.7,4.8,0.4,847,2021-09-18,08:12:00
2021-09-18 08:17:00,5.4,5.0,4.4,93.9,6.6,4.5,0.4,847,2021-09-18,08:17:00
2021-09-18 08:22:00,5.3,4.9,4.3,94.7,6.6,4.5,0.4,846,2021-09-18,08:22:00
2021-09-18 08:27:00,5.1,4.8,4.2,94.7,6.5,4.3,0.4,845,2021-09-18,08:27:00
2021-09-18 08:32:00,5.1,4.8,4.2,94.7,6.5,4.3,0.4,842,2021-09-18,08:32:00
2021-09-18 08:37:00,5.1,4.8,4.2,95.6,6.6,4.4,0.3,840,2021-09-18,08:37:00
2021-09-18 08:42:00,5.1,4.8,4.3,95.6,6.6,4.4,0.3,839,2021-09-18,08:42:00
2021-09-18 08:47:00,5.2,4.9,4.5,95.6,6.6,4.5,0.3,837,2021-09-18,08:47:00
2021-09-18 08:52:00,5.3,5.0,4.6,95.6,6.7,4.7,0.3,836,2021-09-18,08:52:00
2021-09-18 08:57:00,5.4,5.1,4.8,95.7,6.7,4.8,0.3,835,2021-09-18,08:57:00
2021-09-18 09:02:00,5.5,5.2,4.8,95.7,6.8,4.9,0.3,834,2021-09-18,09:02:00
2021-09-18 09:07:00,5.6,5.3,5.0,95.7,6.8,5.0,0.3,834,2021-09-18,09:07:00
2021-09-18 09:12:00,5.9,5.5,5.1,94.9,6.9,5.1,0.4,833,2021-09-18,09:12:00
2021-09-18 09:17:00,5.9,5.6,5.3,95.7,6.9,5.2,0.3,833,2021-09-18,09:17:00
2021-09-18 09:22:00,6.0,5.7,5.4,95.8,7.0,5.4,0.3,833,2021-09-18,09:22:00
2021-09-18 09:27:00,6.1,5.8,5.5,94.9,7.0,5.4,0.4,835,2021-09-18,09:27:00
2021-09-18 09:32:00,6.3,6.0,5.6,95.8,7.1,5.6,0.3,836,2021-09-18,09:32:00
2021-09-18 09:37:00,6.4,6.1,5.6,95.8,7.2,5.8,0.3,837,2021-09-18,09:37:00
2021-09-18 09:42:00,6.5,6.3,5.8,96.7,7.3,6.0,0.2,838,2021-09-18,09:42:00
2021-09-18 09:47:00,6.6,6.3,5.9,95.9,7.3,6.0,0.3,839,2021-09-18,09:47:00
2021-09-18 09:52:00,6.7,6.5,5.9,96.7,7.4,6.2,0.3,840,2021-09-18,09:52:00
2021-09-18 09:57:00,6.8,6.5,6.1,95.9,7.4,6.2,0.3,840,2021-09-18,09:57:00
2021-09-18 10:02:00,6.9,6.6,6.2,95.9,7.5,6.3,0.3,842,2021-09-18,10:02:00
2021-09-18 10:07:00,6.9,6.7,6.3,96.8,7.5,6.5,0.3,843,2021-09-18,10:07:00
2021-09-18 10:12:00,7.0,6.7,6.4,95.9,7.5,6.4,0.3,844,2021-09-18,10:12:00
2021-09-18 10:17:00,7.1,6.8,6.5,96.8,7.6,6.6,0.3,846,2021-09-18,10:17:00
2021-09-18 10:22:00,7.2,7.0,6.6,96.8,7.6,6.7,0.3,846,2021-09-18,10:22:00
2021-09-18 10:27:00,7.3,7.1,6.7,96.8,7.7,6.8,0.3,847,2021-09-18,10:27:00
2021-09-18 10:32:00,7.4,7.1,6.9,96.8,7.7,6.9,0.3,847,2021-09-18,10:32:00
2021-09-18 10:37:00,7.5,7.2,6.9,96.0,7.7,6.9,0.3,850,2021-09-18,10:37:00
2021-09-18 10:42:00,7.6,7.3,7.0,96.8,7.8,7.1,0.3,852,2021-09-18,10:42:00
2021-09-18 10:47:00,7.7,7.5,7.1,96.8,7.9,7.2,0.3,853,2021-09-18,10:47:00
2021-09-18 10:52:00,7.8,7.5,7.3,96.9,7.9,7.3,0.3,854,2021-09-18,10:52:00
2021-09-18 10:57:00,7.9,7.6,7.3,96.9,8.0,7.4,0.3,854,2021-09-18,10:57:00
2021-09-18 11:02:00,8.0,7.7,7.4,96.1,8.0,7.4,0.3,855,2021-09-18,11:02:00
2021-09-18 11:07:00,8.1,7.9,7.4,96.9,8.1,7.7,0.3,856,2021-09-18,11:07:00
2021-09-18 11:12:00,8.3,8.0,7.5,96.1,8.1,7.7,0.3,858,2021-09-18,11:12:00
2021-09-18 11:17:00,8.3,8.0,7.6,96.9,8.2,7.8,0.3,858,2021-09-18,11:17:00
2021-09-18 11:22:00,8.4,8.1,7.6,96.9,8.3,7.9,0.3,860,2021-09-18,11:22:00
2021-09-18 11:27:00,8.4,8.2,7.7,97.7,8.3,8.0,0.2,866,2021-09-18,11:27:00
2021-09-18 11:32:00,8.5,8.3,7.8,96.9,8.3,8.0,0.3,871,2021-09-18,11:32:00
2021-09-18 11:37:00,8.6,8.3,7.8,96.9,8.4,8.1,0.3,884,2021-09-18,11:37:00
2021-09-18 11:42:00,8.6,8.5,7.9,97.8,8.5,8.3,0.2,896,2021-09-18,11:42:00
2021-09-18 11:47:00,8.8,8.6,8.1,97.8,8.5,8.4,0.2,902,2021-09-18,11:47:00
2021-09-18 11:52:00,8.8,8.6,8.1,97.8,8.5,8.4,0.2,899,2021-09-18,11:52:00
2021-09-18 11:57:00,8.8,8.5,8.0,95.4,8.4,8.1,0.4,890,2021-09-18,11:57:00
2021-09-18 12:02:00,8.8,8.5,8.0,96.2,8.4,8.2,0.3,882,2021-09-18,12:02:00
2021-09-18 12:07:00,8.9,8.6,8.1,97.0,8.5,8.4,0.3,882,2021-09-18,12:07:00
2021-09-18 12:12:00,8.9,8.7,8.1,97.0,8.6,8.5,0.3,884,2021-09-18,12:12:00
2021-09-18 12:17:00,9.0,8.8,8.3,97.0,8.6,8.6,0.3,887,2021-09-18,12:17:00
2021-09-18 12:22:00,9.1,8.9,8.4,97.8,8.7,8.7,0.2,890,2021-09-18,12:22:00
2021-09-18 12:27:00,9.2,9.0,8.4,97.0,8.7,8.7,0.3,894,2021-09-18,12:27:00
2021-09-18 12:32:00,9.2,9.1,8.5,98.6,8.8,9.0,0.1,899,2021-09-18,12:32:00
2021-09-18 12:37:00,9.4,9.2,8.6,97.8,8.9,9.0,0.2,904,2021-09-18,12:37:00
2021-09-18 12:42:00,9.4,9.3,8.7,98.6,9.0,9.2,0.1,905,2021-09-18,12:42:00
2021-09-18 12:47:00,9.5,9.4,8.8,98.6,9.0,9.3,0.1,911,2021-09-18,12:47:00
2021-09-18 12:52:00,9.6,9.5,8.8,97.8,9.0,9.3,0.2,914,2021-09-18,12:52:00
2021-09-18 12:57:00,9.7,9.5,8.9,97.8,9.0,9.4,0.2,918,2021-09-18,12:57:00
2021-09-18 13:02:00,9.8,9.6,8.9,98.6,9.2,9.5,0.1,921,2021-09-18,13:02:00
2021-09-18 13:07:00,9.8,9.6,8.9,97.8,9.1,9.5,0.2,927,2021-09-18,13:07:00
2021-09-18 13:12:00,9.9,9.8,9.0,98.6,9.2,9.7,0.1,930,2021-09-18,13:12:00
2021-09-18 13:17:00,9.9,9.8,9.1,98.6,9.3,9.7,0.1,934,2021-09-18,13:17:00
2021-09-18 13:22:00,10.1,10.0,9.2,97.9,9.3,9.8,0.2,938,2021-09-18,13:22:00
2021-09-18 13:27:00,10.2,10.1,9.3,98.6,9.4,10.0,0.1,940,2021-09-18,13:27:00
2021-09-18 13:32:00,10.3,10.1,9.4,97.9,9.4,10.0,0.2,943,2021-09-18,13:32:00
2021-09-18 13:37:00,10.5,10.3,9.5,97.9,9.5,10.2,0.2,945,2021-09-18,13:37:00
2021-09-18 13:42:00,10.6,10.3,9.6,97.1,9.5,10.1,0.3,949,2021-09-18,13:42:00
2021-09-18 13:47:00,10.7,10.5,9.7,97.2,9.6,10.3,0.3,954,2021-09-18,13:47:00
2021-09-18 13:52:00,10.7,10.5,9.8,97.9,9.6,10.4,0.2,954,2021-09-18,13:52:00
2021-09-18 13:57:00,10.8,10.6,9.8,97.9,9.7,10.4,0.2,954,2021-09-18,13:57:00
2021-09-18 14:02:00,10.9,10.6,9.9,97.2,9.7,10.4,0.3,955,2021-09-18,14:02:00
2021-09-18 14:07:00,10.9,10.8,9.9,97.9,9.8,10.6,0.2,955,2021-09-18,14:07:00
2021-09-18 14:12:00,11.0,10.8,10.0,97.2,9.8,10.6,0.3,955,2021-09-18,14:12:00
2021-09-18 14:17:00,11.1,10.8,10.1,97.2,9.8,10.6,0.3,951,2021-09-18,14:17:00
2021-09-18 14:22:00,11.1,11.0,10.1,97.9,9.9,10.8,0.2,953,2021-09-18,14:22:00
2021-09-18 14:27:00,11.1,11.0,10.1,97.9,9.9,10.8,0.2,957,2021-09-18,14:27:00
2021-09-18 14:32:00,11.1,11.0,10.1,97.9,9.9,10.8,0.2,962,2021-09-18,14:32:00
2021-09-18 14:37:00,11.1,11.0,10.1,97.9,9.9,10.8,0.2,965,2021-09-18,14:37:00
2021-09-18 14:42:00,11.2,11.0,10.1,97.2,9.9,10.8,0.3,973,2021-09-18,14:42:00
2021-09-18 14:47:00,11.2,11.0,10.2,97.2,9.9,10.8,0.3,978,2021-09-18,14:47:00
2021-09-18 14:52:00,11.2,11.0,10.3,97.9,9.9,10.9,0.2,981,2021-09-18,14:52:00
2021-09-18 14:57:00,11.3,11.0,10.3,97.2,9.9,10.8,0.3,983,2021-09-18,14:57:00
2021-09-18 15:02:00,11.2,11.1,10.3,98.7,10.0,11.0,0.1,989,2021-09-18,15:02:00
2021-09-18 15:07:00,11.3,11.1,10.3,97.9,10.0,10.9,0.2,990,2021-09-18,15:07:00
2021-09-18 15:12:00,11.3,11.1,10.4,97.9,10.0,11.0,0.2,996,2021-09-18,15:12:00
2021-09-18 15:17:00,11.4,11.2,10.4,98.0,10.1,11.1,0.2,1002,2021-09-18,15:17:00
2021-09-18 15:22:00,11.4,11.3,10.5,98.0,10.1,11.1,0.2,1006,2021-09-18,15:22:00
2021-09-18 15:27:00,11.4,11.3,10.6,98.0,10.1,11.1,0.2,1012,2021-09-18,15:27:00
2021-09-18 15:32:00,11.5,11.4,10.6,98.7,10.2,11.3,0.1,1016,2021-09-18,15:32:00
2021-09-18 15:37:00,11.6,11.4,10.6,98.0,10.2,11.3,0.2,1022,2021-09-18,15:37:00
2021-09-18 15:42:00,11.6,11.5,10.6,98.7,10.3,11.4,0.1,1026,2021-09-18,15:42:00
2021-09-18 15:47:00,11.6,11.5,10.7,98.0,10.2,11.3,0.2,1032,2021-09-18,15:47:00
2021-09-18 15:52:00,11.7,11.5,10.8,98.0,10.3,11.4,0.2,1036,2021-09-18,15:52:00
2021-09-18 15:57:00,11.8,11.6,10.8,98.0,10.3,11.4,0.2,1042,2021-09-18,15:57:00
2021-09-18 16:02:00,11.7,11.6,10.9,98.7,10.3,11.5,0.1,1048,2021-09-18,16:02:00
2021-09-18 16:07:00,11.8,11.6,10.9,98.0,10.3,11.4,0.2,1042,2021-09-18,16:07:00
2021-09-18 16:12:00,11.8,11.6,10.9,98.0,10.3,11.4,0.2,1040,2021-09-18,16:12:00
2021-09-18 16:17:00,11.9,11.6,10.9,97.3,10.3,11.5,0.3,1037,2021-09-18,16:17:00
2021-09-18 16:22:00,11.8,11.6,10.9,98.0,10.3,11.4,0.2,1039,2021-09-18,16:22:00
2021-09-18 16:27:00,11.9,11.6,10.9,97.3,10.3,11.5,0.3,1045,2021-09-18,16:27:00
2021-09-18 16:32:00,11.8,11.6,10.9,97.3,10.3,11.4,0.3,1049,2021-09-18,16:32:00
2021-09-18 16:37:00,11.8,11.6,10.9,98.0,10.3,11.5,0.2,1056,2021-09-18,16:37:00
2021-09-18 16:42:00,11.9,11.6,10.9,96.6,10.3,11.4,0.4,1060,2021-09-18,16:42:00
2021-09-18 16:47:00,11.9,11.7,11.0,97.3,10.3,11.5,0.3,1068,2021-09-18,16:47:00
2021-09-18 16:52:00,11.9,11.7,11.0,98.0,10.4,11.6,0.2,1077,2021-09-18,16:52:00
2021-09-18 16:57:00,11.9,11.8,11.1,98.7,10.5,11.7,0.1,1087,2021-09-18,16:57:00
2021-09-18 17:02:00,11.9,11.8,11.1,98.0,10.4,11.6,0.2,1095,2021-09-18,17:02:00
2021-09-18 17:07:00,11.9,11.8,11.1,98.0,10.4,11.6,0.2,1104,2021-09-18,17:07:00
2021-09-18 17:12:00,11.9,11.8,11.1,98.7,10.5,11.7,0.1,1112,2021-09-18,17:12:00
2021-09-18 17:17:00,12.0,11.8,11.1,98.0,10.5,11.7,0.2,1118,2021-09-18,17:17:00
2021-09-18 17:22:00,12.0,11.8,11.1,98.0,10.5,11.7,0.2,1125,2021-09-18,17:22:00
2021-09-18 17:27:00,12.1,11.9,11.2,98.0,10.5,11.8,0.2,1132,2021-09-18,17:27:00
2021-09-18 17:32:00,12.1,11.9,11.2,98.0,10.5,11.8,0.2,1137,2021-09-18,17:32:00
2021-09-18 17:37:00,12.1,11.9,11.2,98.0,10.5,11.8,0.2,1143,2021-09-18,17:37:00
2021-09-18 17:42:00,12.1,12.0,11.3,98.7,10.6,11.9,0.1,1145,2021-09-18,17:42:00
2021-09-18 17:47:00,12.4,12.3,11.8,98.0,10.7,12.1,0.2,1115,2021-09-18,17:47:00
2021-09-18 17:52:00,12.6,12.6,12.1,99.4,11.0,12.5,0.1,1025,2021-09-18,17:52:00
2021-09-18 17:57:00,12.3,12.1,11.5,98.0,10.6,11.9,0.2,934,2021-09-18,17:57:00
2021-09-18 18:02:00,12.0,11.7,11.1,96.6,10.3,11.5,0.4,885,2021-09-18,18:02:00
2021-09-18 18:07:00,11.8,11.5,10.9,96.5,10.2,11.3,0.4,866,2021-09-18,18:07:00
2021-09-18 18:12:00,11.7,11.4,10.8,96.5,10.1,11.2,0.4,862,2021-09-18,18:12:00
2021-09-18 18:17:00,11.6,11.3,10.8,96.5,10.0,11.0,0.4,867,2021-09-18,18:17:00
2021-09-18 18:22:00,11.5,11.3,10.7,97.2,10.1,11.1,0.3,878,2021-09-18,18:22:00
2021-09-18 18:27:00,11.4,11.1,10.6,97.2,10.0,11.0,0.3,889,2021-09-18,18:27:00
2021-09-18 18:32:00,11.4,11.2,10.6,97.2,10.0,11.0,0.3,903,2021-09-18,18:32:00
2021-09-18 18:37:00,11.4,11.2,10.6,97.2,10.0,11.0,0.3,918,2021-09-18,18:37:00
2021-09-18 18:42:00,11.5,11.2,10.7,96.5,10.0,11.0,0.4,933,2021-09-18,18:42:00
2021-09-18 18:47:00,11.5,11.1,10.6,95.8,9.9,10.9,0.4,948,2021-09-18,18:47:00
2021-09-18 18:52:00,11.4,11.1,10.6,96.5,9.9,10.9,0.4,964,2021-09-18,18:52:00
2021-09-18 18:57:00,11.4,11.1,10.5,96.5,9.9,10.8,0.4,980,2021-09-18,18:57:00
2021-09-18 19:02:00,11.3,11.0,10.4,96.5,9.8,10.7,0.4,994,2021-09-18,19:02:00
2021-09-18 19:07:00,11.1,10.6,10.1,95.0,9.6,10.3,0.5,1008,2021-09-18,19:07:00
2021-09-18 19:12:00,11.1,10.8,10.3,97.2,9.8,10.6,0.3,1022,2021-09-18,19:12:00
2021-09-18 19:17:00,11.3,11.1,10.5,97.2,9.9,10.9,0.3,1035,2021-09-18,19:17:00
2021-09-18 19:22:00,11.4,11.2,10.7,97.2,10.0,11.0,0.3,1051,2021-09-18,19:22:00
2021-09-18 19:27:00,11.6,11.3,10.8,97.2,10.1,11.1,0.3,1067,2021-09-18,19:27:00
2021-09-18 19:32:00,11.6,11.4,10.9,98.0,10.2,11.3,0.2,1081,2021-09-18,19:32:00
2021-09-18 19:37:00,11.6,11.3,11.0,96.5,10.1,11.1,0.4,1093,2021-09-18,19:37:00
2021-09-18 19:42:00,11.6,11.4,10.8,98.0,10.2,11.3,0.2,1075,2021-09-18,19:42:00
2021-09-18 19:47:00,11.0,10.6,10.1,95.7,9.6,10.3,0.4,1022,2021-09-18,19:47:00
2021-09-18 19:52:00,10.4,10.0,9.5,94.9,9.2,9.7,0.5,1002,2021-09-18,19:52:00
2021-09-18 19:57:00,10.0,9.6,9.0,94.8,8.9,9.2,0.5,997,2021-09-18,19:57:00
2021-09-18 20:02:00,9.6,9.3,8.6,96.3,8.9,9.1,0.3,1000,2021-09-18,20:02:00
2021-09-18 20:07:00,9.3,9.0,8.3,96.2,8.7,8.7,0.3,1006,2021-09-18,20:07:00
2021-09-18 20:12:00,9.1,8.8,8.1,96.2,8.6,8.5,0.3,1013,2021-09-18,20:12:00
2021-09-18 20:17:00,8.8,8.6,8.0,97.0,8.5,8.4,0.3,1022,2021-09-18,20:17:00
2021-09-18 20:22:00,8.5,8.3,7.8,96.9,8.3,8.0,0.3,1031,2021-09-18,20:22:00
2021-09-18 20:27:00,8.5,8.3,7.5,96.9,8.3,8.0,0.3,1038,2021-09-18,20:27:00
2021-09-18 20:32:00,8.3,8.1,7.3,96.9,8.2,7.9,0.3,1045,2021-09-18,20:32:00
2021-09-18 20:37:00,8.3,8.0,7.2,96.9,8.2,7.8,0.3,1050,2021-09-18,20:37:00
2021-09-18 20:42:00,8.1,7.9,7.1,96.9,8.1,7.7,0.3,1056,2021-09-18,20:42:00
2021-09-18 20:47:00,8.1,7.8,7.0,96.1,8.0,7.5,0.3,1060,2021-09-18,20:47:00
2021-09-18 20:52:00,8.0,7.7,6.9,96.1,8.0,7.4,0.3,1064,2021-09-18,20:52:00
2021-09-18 20:57:00,7.7,7.5,6.8,96.8,7.9,7.2,0.3,1066,2021-09-18,20:57:00
2021-09-18 21:02:00,7.5,7.3,6.8,96.8,7.8,7.0,0.3,1070,2021-09-18,21:02:00
2021-09-18 21:07:00,7.8,7.5,7.0,96.0,7.9,7.2,0.3,1073,2021-09-18,21:07:00
2021-09-18 21:12:00,8.1,7.9,7.4,96.9,8.1,7.7,0.3,1077,2021-09-18,21:12:00
2021-09-18 21:17:00,8.1,7.9,7.4,96.9,8.1,7.7,0.3,1081,2021-09-18,21:17:00
2021-09-18 21:22:00,7.9,7.6,7.1,96.0,7.9,7.3,0.3,1085,2021-09-18,21:22:00
2021-09-18 21:27:00,7.7,7.4,6.9,96.0,7.8,7.1,0.3,1087,2021-09-18,21:27:00
2021-09-18 21:32:00,7.5,7.2,6.8,96.0,7.7,6.9,0.3,1088,2021-09-18,21:32:00
2021-09-18 21:37:00,7.4,7.1,6.6,96.8,7.7,6.9,0.3,1089,2021-09-18,21:37:00
2021-09-18 21:42:00,7.4,7.2,6.8,96.8,7.8,7.0,0.3,1091,2021-09-18,21:42:00
2021-09-18 21:47:00,7.7,7.5,7.0,96.8,7.9,7.2,0.3,1092,2021-09-18,21:47:00
2021-09-18 21:52:00,7.5,7.2,6.8,96.0,7.7,6.9,0.3,1093,2021-09-18,21:52:00
2021-09-18 21:57:00,7.3,7.0,6.5,96.0,7.6,6.7,0.3,1093,2021-09-18,21:57:00
2021-09-18 22:02:00,7.3,7.1,6.6,96.8,7.7,6.8,0.3,1093,2021-09-18,22:02:00
2021-09-18 22:07:00,7.6,7.4,7.0,97.7,7.9,7.2,0.2,1093,2021-09-18,22:07:00
2021-09-18 22:12:00,7.5,7.3,6.8,96.8,7.8,7.0,0.3,1094,2021-09-18,22:12:00
2021-09-18 22:17:00,7.2,6.9,6.5,95.9,7.6,6.6,0.3,1094,2021-09-18,22:17:00
2021-09-18 22:22:00,6.9,6.6,6.3,95.9,7.5,6.3,0.3,1093,2021-09-18,22:22:00
2021-09-18 22:27:00,6.8,6.5,6.1,95.9,7.4,6.2,0.3,1092,2021-09-18,22:27:00
2021-09-18 22:32:00,6.7,6.5,6.0,96.7,7.4,6.2,0.3,1091,2021-09-18,22:32:00
2021-09-18 22:37:00,6.6,6.3,5.9,95.9,7.3,6.0,0.3,1089,2021-09-18,22:37:00
